position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Attorney General,Grace Mendonça,Q26884925,2016-09,2019-01,female,1968-10-17,,Grace Mendonça 2016 posse agu.jpg,Grace Mendonça
Attorney General,André Mendonça,Q60396070,2019-01-01,2020-04-28,male,1972-12,,André Luiz de Almeida Mendonça (cropped).jpg,André Mendonça
Attorney General,José Levi Mello do Amaral Júnior,Q28920415,2020-04-29,2021-03-29,male,1976-06-22,,2020-04-29 Solenidade de Posse do Ministro da Justiça e Segurança Pública e do Advogado-Geral da União 39.jpg,José Levi do Amaral
Attorney General,André Mendonça,Q60396070,2021-03-29,2021-08-06,male,1972-12,,André Luiz de Almeida Mendonça (cropped).jpg,André Mendonça
Attorney General,Bruno Bianco,Q107972708,2021-08-06,,male,1982,,Bruno Bianco.jpg,Bruno Bianco
Prosecutor General,Claudio Lemos Fonteles,Q9786379,2003-06-30,2005-06-29,male,1946-10-11,,Claudio fonteles.jpg,
Prosecutor General,Augusto Aras,Q65167291,2019-09-26,,male,1958-12-04,,Augusto Aras - Justiça Viva (cropped).jpg,Augusto Aras
National Secretary of Public Security,Guilherme Cals Theophilo Gaspar de Oliveira,Q97657354,2019-01-01,2020-05-14,male,1955-03-13,,Guilherme Theophilo (recorte).jpg,
President of the Chamber of Deputies,Arthur Lira,Q23904977,2021-02-01,,male,1969-06-25,,Arthur Lira como presidente da Câmara.jpg,Arthur Lira
President of the Federal Senate,Antônio Carlos Magalhães,Q571064,1997-02-04,2001-02-14,male,1927-09-04,2007-07-20,"Antônio Carlos Peixoto de Magalhães, Governador da Bahia..tif",Antônio Carlos Magalhães
President of the Federal Senate,José Sarney,Q244997,2009-02-02,2013-02-01,male,1930-04-24,,Jose Sarney.jpg,José Sarney
President of the Federal Senate,Davi Alcolumbre,Q10264359,2019-02-02,2021-02-01,male,1977-06-19,,Foto oficial 2 de Davi Alcolumbre (v. AgSen).jpg,Davi Alcolumbre
President of the Federal Senate,Rodrigo Pacheco,Q29696179,2021-02-01,,male,1976-11-03,,"Deputado Rodrigo pacheco na Comissão de Constituição, Justiça e Cidadania (cropped).jpg",Rodrigo Pacheco (politician)
President of the Central Bank,Henrique Meirelles,Q3428247,2003-01-01,2011-01-01,male,1945-08-31,,Henrique Meirelles - World Economic Forum on Latin America 2011.jpg,Henrique Meirelles
President of the Central Bank,Alexandre Tombini,Q3376150,2011-01-01,2016-06-13,male,1963-12-09,,Alexandre tombini bacen.jpg,Alexandre Tombini
President of the Central Bank,Ilan Goldfajn,Q25439494,2016-06-09,2019-02-28,male,1966-03-12,,Ilan Goldfajn 2016.jpg,Ilan Goldfajn
President of the Central Bank,Roberto Campos Neto,Q58812288,2019-02-28,,male,1969-06-28,,Roberto Campos Neto.jpg,Roberto Campos Neto
Chief of the Joint General Staff of the Armed Forces,Laerte de Souza Santos,Q107050975,2021-05-31,,male,1958-09-02,,GenLaerte.jpg,Laerte de Souza Santos
Governor of Acre,Jorge Viana,Q954775,1999-01-01,2007-01-01,male,1959-09-20,,Senador Jorge Viana - Segunda Foto Oficial.jpg,Jorge Viana
Governor of Acre,Binho Marques,Q4914358,2007-01-01,2011-01-01,male,1962-10-29,,Binho Marques.JPG,Binho Marques
Governor of Acre,Tião Viana,Q212394,2011-02-01,2019-01-01,male,1961-02-09,,Tiaoviana01022007.jpg,Tião Viana
Governor of Acre,Gladson Cameli,Q10290029,2019-01-01,,male,1978-03-26,,Gladson Cameli em outubro de 2018.jpg,Gladson Cameli
Governor of Alagoas,Renan Filho,Q10359235,2015-01-01,2022-04-02,male,1979-10-08,,"Recebe em audiência o governador de Alagoas, Renan Filho. (16551164323) - cropped.jpg",Renan Filho
Governor of Alagoas,Klever Rêgo Loureiro,Q111466039,2022-04-02,,,1951,,,
Governor of Amapá,Waldez Góes,Q9095459,2003-01-01,2010-03-31,male,1961-10-29,,"Waldez Góes, Gov AP 2016.jpg",Waldez Góes
Governor of Amapá,Waldez Góes,Q9095459,2015-01-01,,male,1961-10-29,,"Waldez Góes, Gov AP 2016.jpg",Waldez Góes
Governor of Amazonas,Amazonino Mendes,Q111507,1999-01-01,2003-01-01,male,1939-11-16,,Amazonino Mendes em agosto de 2017.jpg,Amazonino Mendes
Governor of Amazonas,Carlos Eduardo de Sousa Braga,Q5042029,2003-01-01,2007-01-01,male,1960-12-06,,Eduardobraga28112006.jpg,Eduardo Braga
Governor of Amazonas,Carlos Eduardo de Sousa Braga,Q5042029,2007-01-01,2010-03-31,male,1960-12-06,,Eduardobraga28112006.jpg,Eduardo Braga
Governor of Amazonas,Omar Aziz,Q10340805,2010-03-31,2011-01-01,male,1958-08-13,,Omar Aziz.png,Omar Aziz
Governor of Amazonas,Omar Aziz,Q10340805,2011-01-01,2014-04-04,male,1958-08-13,,Omar Aziz.png,Omar Aziz
Governor of Amazonas,José Melo de Oliveira,Q10310117,2014-04-04,2015-01-01,male,1946-09-26,,Gov.-Prof-Jose-Melo-de-Oliveira2-841x1024.jpg,José Melo de Oliveira
Governor of Amazonas,José Melo de Oliveira,Q10310117,2015-01-01,2017-05-09,male,1946-09-26,,Gov.-Prof-Jose-Melo-de-Oliveira2-841x1024.jpg,José Melo de Oliveira
Governor of Amazonas,David Almeida,Q10264374,2017-05-09,2017-10-04,male,1969-02-08,,Deputado Estadual David Almeida (Foto anterior).jpg,David Almeida
Governor of Amazonas,Amazonino Mendes,Q111507,2017-10-04,2019-01-01,male,1939-11-16,,Amazonino Mendes em agosto de 2017.jpg,Amazonino Mendes
Governor of Amazonas,Wilson Lima,Q58047696,2019-01-01,,male,1976-06-26,,Wilson Miranda Lima.jpg,Wilson Lima
Governor of Bahia,César Borges,Q3700022,1999-02-01,2002-04-06,male,1948-11-21,,Cesar Borges.jpg,
Governor of Bahia,Otto Alencar,Q10342495,2002-04-05,2002-12-31,male,1947-08-28,,Foto oficial de Otto Alencar.jpg,Otto Alencar
Governor of Bahia,Paulo Souto,Q9057112,2003-01-01,2006-12-31,male,1943-11-19,,Paulo Souto.jpg,Paulo Souto
Governor of Bahia,Jaques Wagner,Q6159407,2007-01-01,2014-12-31,male,1951-03-16,,JaquesWagner2010.jpg,Jaques Wagner
Governor of Bahia,Rui Costa,Q10365240,2015-01-01,,male,1963-01-18,,Rui Costa em fevereiro de 2019.jpg,Rui Costa (politician)
Governor of Ceará,Tasso Jereissati,Q7687655,1995-01-01,2002-04-06,male,1948-12-15,,Jereissati21052007.jpg,Tasso Jereissati
Governor of Ceará,Beni Veras,Q9654343,2002-04-06,2003-01-01,male,1935-08-18,2015-11-06,,Beni Veras
Governor of Ceará,Lúcio Alcântara,Q13164197,2003-01-01,2007-01-01,male,1943-05-16,,Lucioalcantara2006.jpg,
Governor of Ceará,Cid Gomes,Q5119489,2007-01-01,2015-01-01,male,1963-04-27,,Cidgomes2006.jpg,Cid Gomes
Governor of Ceará,Camilo Santana,Q18242106,2015-01-01,2022-04-02,male,1968-03-06,,Camilo Santana.jpg,Camilo Santana
Governor of Ceará,Izolda Cela,Q20048659,2022-04-02,,female,1960-05-09,,Izolda Cela (cropped).jpg,Izolda Cela
Governor of Espirito Santo,Renato Casagrande,Q945907,2011-01-01,2015-01-01,male,1960-12-03,,Renato Casagrande em abril de 2019.jpg,Renato Casagrande
Governor of Espirito Santo,Renato Casagrande,Q945907,2019-01-01,,male,1960-12-03,,Renato Casagrande em abril de 2019.jpg,Renato Casagrande
Governor of the Federal District,Joaquim Roriz,Q2384480,1999-01-01,2002-12-31,male,1936-08-04,2018-09-27,Joaquim roriz.jpg,Joaquim Roriz
Governor of the Federal District,Joaquim Roriz,Q2384480,2003-01-01,2006-03-31,male,1936-08-04,2018-09-27,Joaquim roriz.jpg,Joaquim Roriz
Governor of the Federal District,Ibaneis Rocha,Q58053056,2019-01-01,,male,1971-07-10,,Ibaneis rocha (cropped).png,Ibaneis Rocha
Governor of Goiás,Ronaldo Caiado,Q10364348,2019-01-01,,male,1949-09-25,,Ronaldo Caiado em abril de 2019.jpg,Ronaldo Caiado
Governor of Maranhão,Flávio Dino,Q10283063,2015-01-01,,male,1968-04-30,,Flavio dino.jpg,Flávio Dino
Governor of Mato Grosso,Mauro Mendes,Q7724122,2019-01-01,,male,1964-04-12,,Congressos. Seminários. Palestras (18717240209).jpg,Mauro Mendes
Governor of Mato Grosso do Sul,Zeca do PT,Q10394963,1999-01-01,2006-12-31,male,1950-02-24,,Foto oficial de Zeca do PT.jpg,
Governor of Mato Grosso do Sul,André Puccinelli,Q4760046,2007-01-01,2015-01-01,male,1948-07-02,,Puccinelli04072007.jpg,André Puccinelli
Governor of Mato Grosso do Sul,Reinaldo Azambuja,Q10358939,2015-01-01,,male,1963-05-13,,Reinaldo Azambuja 2016.jpg,Reinaldo Azambuja
Governor of Minas Gerais,Antônio Anastasia,Q4777647,2010-03-31,2014-04-04,male,1961-05-09,,Foto oficial de Antonio Anastasia.jpg,Antônio Anastasia
Governor of Minas Gerais,Romeu Zema,Q57092113,2019-01-01,,male,1964-10-28,,Romeu Zema em 11 de junho de 2019 (recorte).jpg,Romeu Zema
Governor of Paraná,Jaime Lerner,Q923927,1995,2002,male,1937-12-17,2021-05-27,Jaime Lerner May 2004.jpg,Jaime Lerner
Governor of Paraná,Ratinho Júnior,Q10357567,2019-01-01,,male,1981-04-19,,"2019 Solenidade do 140º Aniversário do Regimento de Polícia Montada ""Coronel Ducídio"" - 48146688277 (cropped).jpg",Ratinho Júnior
Governor of Paraíba,José Maranhão,Q6293085,1999-01,2002-04-06,male,1933-09-06,2021-02-08,José Maranhão.jpg,José Maranhão
Governor of Paraíba,Roberto Paulino,Q10363414,2002-04-06,2002-12-31,male,1951-07-20,,Roberto Paulino.jpg,
Governor of Paraíba,Cássio Cunha Lima,Q7638345,2003-01,2007-01,male,1963-04-05,,Cassiocunhalima2006.jpg,Cássio Cunha Lima
Governor of Paraíba,Cássio Cunha Lima,Q7638345,2007-01,2009-02-17,male,1963-04-05,,Cassiocunhalima2006.jpg,Cássio Cunha Lima
Governor of Paraíba,José Maranhão,Q6293085,2009-02-18,2010-12-31,male,1933-09-06,2021-02-08,José Maranhão.jpg,José Maranhão
Governor of Paraíba,Ricardo Coutinho,Q7322605,2011-01,2014-12-31,male,1960-11-18,,Ricardo Coutinho 2011.jpg,Ricardo Coutinho
Governor of Paraíba,Ricardo Coutinho,Q7322605,2015-01,2018-12-31,male,1960-11-18,,Ricardo Coutinho 2011.jpg,Ricardo Coutinho
Governor of Paraíba,João Azevêdo,Q56351397,2019-01-01,,male,1953-08-14,,João Azevêdo em abril de 2019.jpg,
Governor of Pará,Simão Jatene,Q7521412,2011-01-01,2019-01-01,male,1949-04-01,,Simao jatene.jpg,Simão Jatene
Governor of Pará,Helder Barbalho,Q3784499,2019-01-01,,male,1979-05-18,,Helder Barbalho em abril de 2019.jpg,Helder Barbalho
Governor of Pernambuco,Eduardo Campos,Q4864755,2007-01-01,2014-04-04,male,1965-08-10,2014-08-13,Governador Eduardo Campos em 2013.jpg,Eduardo Campos
Governor of Pernambuco,Paulo Câmara,Q18279658,2015-01-01,,male,1972-08-08,,Paulo Câmara eleicao 2014 (cropped).jpg,Paulo Câmara
Governor of Piauí,Wellington Dias,Q7981381,2003-01-01,2010-04-01,male,1962-03-05,,Wdias2006.jpg,Wellington Dias
Governor of Piauí,Wellington Dias,Q7981381,2015-01-01,2022-03-31,male,1962-03-05,,Wdias2006.jpg,Wellington Dias
Governor of Piauí,Regina Sousa,Q20046132,2022-03-31,,female,1950-07-04,,Foto oficial de Regina Sousa.jpg,Regina Sousa
Governor of Rio Grande do Norte,Fátima Bezerra,Q10286993,2019-01-01,,female,1955-05-19,,20170222 00853g (32929115141).jpg,Fátima Bezerra
Governor of Rio Grande do Sul,José Ivo Sartori,Q10309629,2015-01-01,2018-12-31,male,1948-02-25,,José Ivo Sartori em outubro de 2014-2.jpg,José Ivo Sartori
Governor of Rio Grande do Sul,Eduardo Leite,Q16337390,2019-01-01,2022-03-31,male,1985-03-10,,Eduardo Leite no Palácio Piratini em março de 2019.jpg,Eduardo Leite
Governor of Rio Grande do Sul,Ranolfo Vieira Júnior,Q59572458,2022-03-31,,male,1966-04-07,,Ranolfo Vieira Júnior (cropped).jpg,Ranolfo Vieira Júnior
Governor of Rio de Janeiro,Benedita da Silva,Q4887390,2002-04-06,2003-01-01,female,1943-04-26,,Juca Ferreira recebe Benedita da Silva - 16927531275 (cropped).jpg,Benedita da Silva
Governor of Rio de Janeiro,Luiz Fernando Pezão,Q10320733,2014-04-04,2019-01-01,male,1955-03-29,,Pezão (cropped).jpg,Luiz Fernando Pezão
Governor of Rio de Janeiro,Francisco Dornelles,Q8962336,2016-03-28,2016-10-31,male,1935-01-07,,Dornelles01022207.jpg,Francisco Dornelles
Governor of Rio de Janeiro,Francisco Dornelles,Q8962336,2018-11-29,2018-12-31,male,1935-01-07,,Dornelles01022207.jpg,Francisco Dornelles
Governor of Rio de Janeiro,Wilson José Witzel,Q57274835,2019-01-01,2021-04-30,male,1968-02-19,,Wilson Witzel com faixa de Governador 2.jpg,Wilson Witzel
Governor of Rio de Janeiro,Claudio Bomfim de Castro e Silva,Q57965921,2020,,male,1979-03-29,,Claudio Castro como Vice Governador do Rio de Janeiro.jpg,Cláudio Castro
Governor of Rondônia,José Bianco,Q10308999,1999-01-01,2003-01-01,male,1944-06-15,,José Bianco RO.jpg,
Governor of Rondônia,Ivo Cassol,Q9010152,2003-01-01,2010-03-31,male,1959-01-20,,Ivo Cassol.jpeg,Ivo Cassol
Governor of Rondônia,João Aparecido Cahulla,Q10311084,2010-03-31,2011-01-01,male,1954-02-11,,,
Governor of Rondônia,Confúcio Moura,Q9849034,2011-01-01,2018-04-05,male,1948-05-16,,Confucio moura.jpg,Confúcio Moura
Governor of Rondônia,Daniel Pereira,Q51882561,2018-04-06,2018-12-31,male,1965-06-20,,"Vice-governador de Rondônia, Daniel Pereira 2018.jpg",
Governor of Rondônia,Marcos Rocha,Q60345250,2019-01-01,,male,1968-08-03,,Marcos Rocha em abril de 2019.jpg,
Governor of Roraima,Neudo Ribeiro Campos,Q10336446,1995-01-01,2002-04-06,male,1946-09-01,,Neudo.jpg,Neudo Ribeiro Campos
Governor of Roraima,Francisco Flamarion Portela,Q2844016,2002-04-06,2004-11-10,male,1954-10-13,,,
Governor of Roraima,Ottomar Pinto,Q7109990,2004-11-10,2007-12-11,male,1931-01-19,2007-12-11,Ottomar06032007.jpg,Ottomar Pinto
Governor of Roraima,José de Anchieta Júnior,Q10310740,2007-12-11,2014-04-04,male,1965-03-11,2018-12-06,José de Anchieta Junior in 2011.jpg,José de Anchieta Júnior
Governor of Roraima,Chico Rodrigues,Q16337178,2014-04-04,2014-12-31,male,1951-04-23,,Senador Chico Rodrigues.jpg,Chico Rodrigues
Governor of Roraima,Suely Campos,Q18486154,2015-01-01,2018-12-31,female,1953-05-14,,Suely Campos em outubro de 2017.jpg,Suely Campos
Governor of Roraima,Antonio Denarium,Q59284403,2019-01-01,,male,1964-03-03,,Antonio Denarium.jpg,Antonio Denarium
Governor of Santa Catarina,Eduardo Pinho Moreira,Q3048367,2018-04,2018-12,male,1949-07-11,,Eduardo Moreira Gov.jpg,
Governor of Santa Catarina,Carlos Moisés da Silva,Q57946067,2019-01-01,,male,1967-08-17,,Carlos Moisés in April 2019 (cropped).jpg,Carlos Moisés
Governor of Sergipe,Belivaldo Chagas Silva,Q10319222,2018-04-06,,male,1960-04-19,,"Governador de Sergipe, Belivaldo Chagas em SP.jpg",
Governor of São Paulo,Geraldo Alckmin,Q964493,2001-03-06,2006-03-31,male,1952-11-07,,Assinatura de convênios do FUMEFI (24033932508).jpg,Geraldo Alckmin
Governor of São Paulo,José Serra,Q379563,2007-01-01,2010-04-02,male,1942-03-19,,Serradiscursando2010.jpg,José Serra
Governor of São Paulo,Alberto Goldman,Q4712051,2010-04-02,2011-01-01,male,1934-10-12,2019-09-01,Albertogoldman.jpeg,Alberto Goldman
Governor of São Paulo,Geraldo Alckmin,Q964493,2011-01-01,2018-04-06,male,1952-11-07,,Assinatura de convênios do FUMEFI (24033932508).jpg,Geraldo Alckmin
Governor of São Paulo,Márcio França,Q10334305,2018-04-06,2019-01-01,male,1963-06-23,,Ordem do Ipiranga - Márcio França.jpg,Márcio França
Governor of São Paulo,João Doria,Q10311413,2019-01-01,2022-03-31,male,1957-12-16,,Foto oficial de João Dória como Governador de São Paulo.jpg,João Doria
Governor of São Paulo,Rodrigo Garcia,Q10363867,2022-04-01,,male,1974-05-10,,"Secretário Estadual da Habitação de São Paulo, Rodrigo Garcia em 2017 (cropped).jpg",Rodrigo Garcia (politician)
Governor of Tocantins,Mauro Carlesse,Q50844911,2018-04-19,2021-10-20,male,1960-06-25,,2019-12-12 Cerimônia Alusiva à Visita do Presidente da República ao Estado do Tocantins (cropped).jpg,Mauro Carlesse
Governor of Tocantins,Wanderlei Castro,Q109512763,2021-10-20,,male,1964-03-12,,"Wanderlei Barbosa, Governador em exercício do Tocantins.jpg",
Mayor of São Paulo,Celso Pitta,Q1857846,1997-01-01,2000-12-31,male,1946-09-29,2009-11-20,Celso Pitta.jpg,Celso Pitta
Mayor of São Paulo,Marta Suplicy,Q463614,2001-01-01,2004-12-31,female,1945-03-18,,Marta Suplicy.jpg,Marta Suplicy
Mayor of São Paulo,José Serra,Q379563,2005-01-01,2006-03-31,male,1942-03-19,,Serradiscursando2010.jpg,José Serra
Mayor of São Paulo,Gilberto Kassab,Q2546210,2006-03-31,2012-12-31,male,1960-08-12,,Kassab.jpg,Gilberto Kassab
Mayor of São Paulo,Fernando Haddad,Q3069485,2013-01-01,2017-01-01,male,1963-01-25,,Fernando Haddad Prefeito 2016.jpg,Fernando Haddad
Mayor of São Paulo,João Doria,Q10311413,2017-01-01,2018-04-06,male,1957-12-16,,Foto oficial de João Dória como Governador de São Paulo.jpg,João Doria
Mayor of São Paulo,Bruno Covas,Q9667541,2018-04-06,2021-05-16,male,1980-04-07,2021-05-16,Bruno Covas Prefeito de SP.jpg,Bruno Covas
Mayor of São Paulo,Ricardo Nunes,Q56195607,2021-05-16,,male,1967-11-13,,Ricardo Nunes em Coletiva de Imprensa.jpg,Ricardo Nunes (politician)
ambassador to Germany,Roberto Abdenur,Q2159392,1995,2002-02,male,1942-05-05,,Roberto Abdenur.jpg,
ambassador to Germany,Everton Vieira Vargas,Q10278492,2009,2013,male,1955-01-23,,CRE - Comissão de Relações Exteriores e Defesa Nacional (28297479564).jpg,
ambassador to the United Kingdom,Cláudio Frederico de Matos Arruda,Q91941464,2018,,male,1957-09-20,,,
ambassador to the United States,Roberto Abdenur,Q2159392,2004-04,2007-02,male,1942-05-05,,Roberto Abdenur.jpg,
ambassador to the United States,Sérgio Silva do Amaral,Q10376236,2016,2019,male,1944-06-01,,Sérgio Amaral.jpg,Sérgio Amaral
ambassador to the United States,Nestor Forster,Q72206332,2019-11-22,,male,1963-04-10,,Emb-nestor-forster.jpg,Nestor Forster
president of the Legislative Assembly of Amazonas,David Almeida,Q10264374,2017-02-01,2019-02-01,male,1969-02-08,,Deputado Estadual David Almeida (Foto anterior).jpg,David Almeida
president of the Legislative Assembly of Bahia,Marcelo Nilo,Q59204024,2007-02-01,2017-01-31,male,1955,,Cerimônia de instalação da Academia de Ciências da Bahia na FIEB.jpg,
president of the Legislative Assembly of Bahia,Angelo Coronel,Q56346750,2017-02-01,2019-02-01,male,1958,,Angelo-coronel.jpg,
president of the Legislative Assembly of Rio de Janeiro,Wagner Montes,Q10392867,2017-11-21,2018-11-01,male,1954-07-18,2019-01-26,Wagner-montes.png,
vice governor of Amazonas,Carlos Almeida,Q60999713,2019-01-01,,male,1979-06-28,,Carlos Almeida Filho (49199521677).jpg,
vice governor of Bahia,Otto Alencar,Q10342495,1999-01-01,2002-12-31,male,1947-08-28,,Foto oficial de Otto Alencar.jpg,Otto Alencar
vice governor of Bahia,Edmundo Pereira Santos,Q10270476,2007-01-01,2010-12-31,male,1943-11-17,,Vice-governador Edmundo Pereira.jpg,
vice governor of Bahia,Otto Alencar,Q10342495,2011-01-01,2014-12-31,male,1947-08-28,,Foto oficial de Otto Alencar.jpg,Otto Alencar
vice governor of Bahia,João Leão,Q24691764,2015-01-01,2018-12-31,male,1946-02-27,,"Secretário de Infraestrutura, João Leão toma posse.jpg",
vice governor of Bahia,João Leão,Q24691764,2019-01-01,,male,1946-02-27,,"Secretário de Infraestrutura, João Leão toma posse.jpg",
vice governor of Minas Gerais,Antônio Anastasia,Q4777647,2007-01-01,2010-03-31,male,1961-05-09,,Foto oficial de Antonio Anastasia.jpg,Antônio Anastasia
vice governor of Rio de Janeiro,Benedita da Silva,Q4887390,1999-01-01,2002-04-05,female,1943-04-26,,Juca Ferreira recebe Benedita da Silva - 16927531275 (cropped).jpg,Benedita da Silva
vice governor of Rio de Janeiro,Claudio Bomfim de Castro e Silva,Q57965921,2019-01-01,,male,1979-03-29,,Claudio Castro como Vice Governador do Rio de Janeiro.jpg,Cláudio Castro
vice governor of Santa Catarina,Daniela Reinehr,Q61000432,2019-01-01,,female,1977,,Daniela Reinehr (cropped).jpg,
vice governor of São Paulo,Alberto Goldman,Q4712051,2007-01-01,2010-04-02,male,1934-10-12,2019-09-01,Albertogoldman.jpeg,Alberto Goldman
vice governor of Tocantins,Wanderlei Barbosa Castro,Q94175645,2019-01-01,,male,1964-03-12,,Wanderlei Barbosa.jpg,
